link,question,related_links
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12018&row_limit=1,Các nguyên tắc thực hiện hoạt động đầu tư ra nước ngoài?,"['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000239', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000301', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.002046']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12026&row_limit=1,Điều kiện cấp Giấy chứng nhận đăng ký đầu tư ra nước ngoài là gì?,"['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000239', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000301', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.002046']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=11839&row_limit=1,"Thời gian quyết định chủ trương đầu tư chương trình, dự án sử dụng vốn ODA, vốn vay ưu đãi?","['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000028', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000042', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000514']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=11840&row_limit=1,"Thời gian gửi quyết định chủ trương đầu tư chương trình, dự án sử dụng vốn ODA, vốn vay ưu đãi?","['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000028', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000042', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000514']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12408&row_limit=1,"Thủ tục cho phép trường trung học phổ thông chuyên hoạt động giáo dục, đối tượng nào thực hiện?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005008']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12421&row_limit=1,"Tôi muốn biết thủ tục cho phép trường trung học phổ thông chuyên hoạt động trở lại, có kết quả thực hiện như thế nào?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.004988']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12428&row_limit=1,"Tôi muốn biết thủ tục sáp nhập, chia tách trường trung học phổ thông chuyên, có thành phần, số lượng bộ hồ sơ như thế nào?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.004999']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12434&row_limit=1,"Tôi muốn biết thủ tục sáp nhập, chia tách trường trung học phổ thông chuyên, có tên mẫu đơn và mẫu tờ khai không?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.004999']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12450&row_limit=1,"Tôi muốn biết thủ tục thành lập trường phổ thông dân tộc nội trú, có thành phần, số lượng bộ hồ sơ như thế nào?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005084']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12456&row_limit=1,"Tôi muốn biết thủ tục thành lập trường phổ thông dân tộc nội trú, có tên mẫu đơn và mẫu tờ khai không?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005084']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12461&row_limit=1,"Tôi muốn biết thủ tục cho phép trường phổ thông dân tộc nội trú có cấp học cao nhất là trung học phổ thông hoạt động giáo dục, có thành phần, số lượng bộ hồ sơ như thế nào?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005081']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12343&row_limit=1,Cơ quan nào thực hiện cho phép trường trung học phổ thông hoạt động giáo dục?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005074']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12347&row_limit=1,Yêu cầu và điều kiện để làm thủ tục cho phép trường trung học phổ thông hoạt động giáo dục như thế nào?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005074']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12351&row_limit=1,"Thành phần, số lượng bộ hồ sơ thủ tục cho phép trường trung học phổ thông hoạt động trở lại như thế nào?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005067']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12356&row_limit=1,Lệ phí để làm thủ tục cho phép trường trung học phổ thông hoạt động trở lại như thế nào?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005067']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12363&row_limit=1,"Thời hạn giải quyết việc sáp nhập, chia tách trường trung học phổ thông trong bao lâu?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005070']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12365&row_limit=1,"Thủ tục sáp nhập, chia tách trường trung học phổ thông, có cơ quan nào thực hiện?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005070']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=11547&row_limit=1,Cơ quan nào có trách nhiệm thẩm định báo cáo nghiên cứu khả thi do nhà đầu tư lập?,"['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000139', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001995']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=11549&row_limit=1,Hồ sơ trình phê duyệt báo cáo nghiên cứu khả thi do nhà đầu tư đề xuất bao gồm những gì?,"['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000139', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005089']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=11561&row_limit=1,"Đối với dự án BT do nhà đầu tư đề xuất, nhà đầu tư có phải thực hiện trình tự, thủ tục quyết định chủ trương đầu tư đối với Dự án khác không?","['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000139', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001096', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005089', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001994', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001995']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=11923&row_limit=1,Xin hỏi bản sao hợp lệ trong hồ sơ đề nghị cấp Giấy chứng nhận đầu tư là như thế nào?,"['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001853', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.004635']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=11926&row_limit=1,Người thành lập doanh nghiệp có được ký các loại hợp đồng phục vụ cho việc thành lập và hoạt động của doanh nghiệp trước và trong quá trình đăng ký doanh nghiệp hay không?,"['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001199', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001583', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001610', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.002042', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.002043']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=11985&row_limit=1,Điều lệ quỹ đầu tư khởi nghiệp sáng tạo gồm những nội dung nào?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000024']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12003&row_limit=1,Thế nào là hồ sơ dự án đầu tư hợp lệ?,"['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000239', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000301', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.002046']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12008&row_limit=1,Mã số dự án đầu tư ra nước ngoài là gì?,"['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000239', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000301', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.002046']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12025&row_limit=1,Thẩm quyền quyết định đầu tư ra nước ngoài?,"['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000239', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000301', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.002046']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=11773&row_limit=1,"Trường hợp doanh nghiệp nộp hồ sơ bằng tài khoản ĐKKD, khi hồ sơ đăng ký doanh nghiệp qua mạng đã hợp lệ, người dùng cần nộp hồ sơ bằng bản giấy tương ứng với hồ sơ điện tử đến Phòng ĐKKD. Thời hạn để thực hiện việc nộp hồ sơ bản giấy đến Phòng ĐKKD là bao lâu?","['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001199', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001583', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001610', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.002042', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.002043']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=11838&row_limit=1,"Thời gian thẩm định chủ trương đầu tư chương trình, dự án sử dụng vốn ODA, vốn vay ưu đãi?","['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000028', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000042', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000514']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12407&row_limit=1,Thời hạn giải quyết thủ tục cho phép trường trung học phổ thông chuyên hoạt động giáo dục là bao lâu?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005008']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12414&row_limit=1,"Tôi muốn biết thủ tục cho phép trường trung học phổ thông chuyên hoạt động giáo dục, theo căn cứ pháp lý nào?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005008']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12420&row_limit=1,"Tôi muốn biết thủ tục cho phép trường trung học phổ thông chuyên hoạt động trở lại, cơ quan nào thực hiện?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.004988']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12448&row_limit=1,"Tôi muốn biết thủ tục thành lập trường phổ thông dân tộc nội trú, trình tự thực hiện như thế nào?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005084']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12457&row_limit=1,"Tôi muốn biết thủ tục thành lập trường phổ thông dân tộc nội trú, có những yêu cầu và điều kiện thực hiện thủ tục hành chính như thế nào?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005084']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12339&row_limit=1,"Thủ tục cho phép trường trung học phổ thông hoạt động giáo dục, có cách thức thực hiện như thế nào?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005074']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12350&row_limit=1,Cách thức thực hiện thủ tục cho phép trường trung học phổ thông hoạt động trở lại như thế nào?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005067']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12353&row_limit=1,"Thủ tục cho phép trường trung học phổ thông hoạt động trở lại, có đối tượng nào thực hiện?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005067']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12354&row_limit=1,Cơ quan nào cho phép trường trung học phổ thông hoạt động trở lại?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005067']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12358&row_limit=1,"Thủ tục cho phép trường trung học phổ thông hoạt động trở lại, có những yêu cầu và điều kiện gì?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005067']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12361&row_limit=1,"Thủ tục sáp nhập, chia tách trường trung học phổ thông, có cách thức thực hiện như thế nào?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.005070']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=14025&row_limit=1,"Tôi là một doanh nghiệp nằm trên địa bàn tỉnh Long An. Theo kế hoạch kinh doanh, doanh nghiệp của tôi rất muốn mở rộng sang lĩnh vực xuất khẩu gạo. Tôi đề nghị Bộ Công Thương giúp hướng dẫn các quy định, cơ chế và chính sách liên quan để doanh nghiệp của tôi có thể xuất khẩu gạo ra nước ngoài trong thời gian tới?","['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.000299', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000273']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=11708&row_limit=1,"Hiện nay tôi đang làm chủ một hộ kinh doanh. Để mở rộng hoạt động kinh doanh hơn nữa, tôi muốn đăng ký thành lập thêm một doanh nghiệp tư nhân do tôi làm chủ thì có được hay không?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001610']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=11543&row_limit=1,"Đối với dự án PPP do nhà đầu tư đề xuất, việc giao nhà đầu tư tổ chức lập báo cáo nghiên cứu khả thi được thực hiện như thế nào?","['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000139', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001995']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=11548&row_limit=1,Nội dung thẩm định báo cáo nghiên cứu khả thi do nhà đầu tư lập gồm những gì?,"['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000139', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001995']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=11622&row_limit=1,Điều kiện được cấp Giấy chứng nhận đăng ký doanh nghiệp bao gồm những nội dung gì?,"['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001199', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001583', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001610', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.002042', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.002043']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=11628&row_limit=1,"Công ty có thể sử dụng tên ngành, nghề kinh doanh mà doanh nghiệp không đăng ký để đặt tên doanh nghiệp không?","['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001199', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001583', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001610', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.002042', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.002043']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=11647&row_limit=1,"Trình tự, thủ tục đăng ký doanh nghiệp qua mạng điện tử sử dụng Tài khoản đăng ký kinh doanh được quy định như thế nào?","['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001199', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001583', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001610', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.002042', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.002043']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=11938&row_limit=1,"Tôi có thể đăng ký ngành, nghề kinh doanh không có trong Hệ thống ngành kinh tế Việt Nam không?","['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001199', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001583', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001610', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.002042', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.002043']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12080&row_limit=1,Các điều kiện để chuyển vốn đầu tư ra nước ngoài?,"['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000239', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000301', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.002046']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12101&row_limit=1,Nhà đầu tư tự cam kết thu xếp ngoại tệ để đầu tư ra nước ngoài trong trường hợp nào?,"['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000239', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000301', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.002046']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=11980&row_limit=1,Muốn thành lập Quỹ đầu tư khởi nghiệp sáng tạo cần thực hiện theo quy định nào?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000024']
